parcel_id,producer_name,region,culture,type_sol,ph_sol,pluviometrie_annuelle,temperature_moy_celsius,humidite_relative_pct,teneur_matiere_organique_pct,surface_hectares,annee,rendement_kg_ha
b885fd41-0f8c-49ae-9ad7-a6ac891b454d,Clémence Mercier de Caron,Louga,Arachide,Limoneux,7.5,356.1,26.6,64.4,1.42,40.46,2019,699.2
680d7346-0abc-4fc5-8bf8-6e441b0b9b2e,Margaret Michel,Louga,Mil,Limoneux,6.8,428.0,27.7,31.7,2.14,14.03,2019,601.7
69270f0e-3a61-4774-b8f0-3e4598fda02a,Margaux Rossi,Louga,Arachide,Argileux,6.1,284.0,27.4,64.0,0.95,20.34,2019,533.4
78089542-31ba-40b7-8cc3-c318c64d6231,Franck Cordier-Wagner,Louga,Mil,Ferralitique,5.3,383.0,26.9,55.2,1.83,17.37,2019,520.5
069e0976-4136-4636-be4f-ff8f888c0ea6,Daniel Louis,Louga,Arachide,Sablonneux,7.3,284.2,28.5,83.0,1.92,8.2,2019,663.7
a18f47e3-c6ad-4155-97c4-b9536be70fb9,Édouard du Klein,Louga,Mil,Ferralitique,7.0,369.6,27.0,59.1,1.18,22.38,2019,460.1
9dbca855-bec4-43a7-803e-be567caf919c,Bernard-Arthur Leclerc,Louga,Mil,Dior,6.0,312.3,28.5,59.2,0.78,33.52,2019,372.9
51d787e9-2fe3-4c46-ad87-d8119b30f99b,Roger Lefèvre,Louga,Arachide,Argileux,8.0,234.2,25.2,48.1,0.64,10.96,2019,488.7
620ee0e2-cddb-4355-b73e-28c1ec5323f9,Jérôme Rodrigues Le Bertin,Louga,Arachide,Ferralitique,5.9,292.5,27.6,74.8,0.8,9.2,2019,547.5
90fc34db-4a2a-4c5b-a631-070437ce8395,Susan-Lorraine Pruvost,Louga,Mil,Limoneux,6.5,374.9,31.0,34.3,2.58,43.16,2019,490.1
83334f25-4e13-4fe3-93d8-7bd49ffb1acf,Geneviève Pereira,Louga,Mil,Limoneux,6.4,418.6,27.7,64.5,0.69,28.88,2019,484.5
393c93d2-69c5-46b5-a8b8-ce625d3993cb,Théodore Tanguy,Louga,Arachide,Limoneux,5.9,348.5,26.0,40.3,1.51,47.41,2019,664.6
bc02c018-6fc0-4286-bb7d-c7d0d03f410a,Robert Ribeiro-Hebert,Louga,Arachide,Argileux,5.3,348.5,27.4,56.1,2.61,20.32,2019,705.2
019be4b5-f2a3-4f59-a93c-b996fb5a767f,Rémy Berthelot du Diallo,Louga,Arachide,Argileux,7.2,375.8,26.3,34.6,1.05,31.84,2019,648.6
79656277-0157-4433-9493-8749d59b4e1a,Guillaume de la Gillet,Louga,Mil,Argileux,7.7,391.5,31.1,44.2,1.37,7.75,2019,441.3
f70547b9-7311-49ae-bf11-925cd96fb89f,André Berthelot,Louga,Mil,Argileux,7.3,341.3,28.8,87.1,2.14,31.58,2019,498.2
3a1c546a-f828-4107-a354-97ad647f143c,Émilie Vallet,Louga,Arachide,Dior,7.0,405.2,27.2,49.4,2.71,48.56,2019,791.8
5d26dd49-94e8-41b6-b107-c1337efd02c0,Roland Legros,Louga,Arachide,Limoneux,5.2,367.9,28.0,77.8,1.61,29.78,2019,662.9
47cb68c2-8896-4ca6-9fc1-35665db45e2f,Stéphanie de la Bouvet,Louga,Mil,Sablonneux,5.9,357.8,26.5,52.1,1.63,14.71,2019,515.6
313c8482-8563-4a85-a003-0426a990137f,Benjamin Leconte-Étienne,Louga,Mil,Ferralitique,6.8,352.0,29.0,64.8,1.77,47.73,2019,502.2
cf19af10-07c1-4a3f-8d51-36f427ad8eb3,Sophie Evrard,Louga,Mil,Argileux,6.3,466.1,29.9,49.3,2.52,24.04,2019,572.1
b4310ec7-519a-4993-931c-4b53c221c2e9,Anouk Collin,Louga,Mil,Limoneux,6.4,522.3,26.5,88.9,2.53,4.67,2019,711.9
17668078-8a38-47c0-8b09-d525ff777812,Aimé Lamy,Louga,Mil,Ferralitique,5.7,419.8,28.4,61.4,1.59,30.69,2019,513.7
420cece7-1255-4768-9fa2-6111d416c37b,Victor Guillou,Louga,Arachide,Dior,6.2,525.2,26.4,33.1,2.44,31.73,2019,875.0
85573244-732b-4aa3-a806-ce6de08ee4f8,Marianne Menard,Louga,Arachide,Limoneux,5.3,282.8,26.8,45.1,2.2,42.65,2019,720.4
9a72e84c-fb15-493a-b5b7-f26fca60c995,Jérôme Bernier de la Tanguy,Louga,Mil,Argileux,6.0,200.0,26.9,85.0,1.96,15.86,2019,414.2
4c82cbb9-9059-4d3b-86d0-9666b2bffe4a,Brigitte Hoarau,Louga,Arachide,Sablonneux,5.4,289.3,28.3,48.6,2.27,19.15,2019,702.8
e0275569-9b5e-47c8-bb38-bfa8403c6e52,Agnès-Lucie Collet,Louga,Mil,Dior,7.0,377.3,31.8,35.6,2.57,33.69,2019,521.4
ff050c2c-7090-4238-902a-ee900843c7cc,Capucine Maillet,Louga,Mil,Argileux,6.1,426.0,26.8,50.5,0.95,38.42,2019,476.1
aa61f70a-ef71-4b18-bf33-9be976da5fca,Frédéric Lamy de Thibault,Louga,Mil,Sablonneux,5.5,278.1,29.0,60.5,1.24,27.22,2019,418.2
ab16e686-e9d0-4ec0-b275-389bd24a9af3,Henri Maury,Louga,Mil,Dior,7.0,244.4,31.7,37.9,2.69,19.15,2019,408.2
c0877e79-c702-444e-a166-7a5b7022dc18,Alice Boucher,Louga,Mil,Limoneux,7.2,444.4,27.1,70.6,0.61,12.26,2019,480.4
1e7279b1-6cca-48f8-b0a7-d0f09f067faf,Élodie-Marie Imbert,Louga,Arachide,Argileux,7.3,212.9,30.7,62.0,2.46,15.82,2019,638.0
c3397fc1-72f0-4d0c-939f-93b3b96d18f1,Marie Mace,Louga,Arachide,Dior,7.7,340.8,30.5,89.1,0.99,23.35,2019,569.0
c1dc7d98-cc55-40e6-8231-d86e9507b7a3,Nath-Susanne Lambert,Louga,Arachide,Argileux,6.5,222.4,26.8,79.0,1.55,40.16,2020,538.6
70fd2ac3-a162-4473-b42d-670a9cbe485c,Paul Poirier,Louga,Arachide,Limoneux,5.2,350.4,28.1,63.3,1.7,5.58,2020,710.2
afdaeb01-9d79-41c8-872d-3d705c573227,Paul Pages-Gillet,Louga,Mil,Limoneux,5.9,314.0,29.2,57.0,2.41,25.91,2020,519.0
d27e03e0-2748-42af-987f-d933adc57f92,Alfred-Matthieu Robert,Louga,Mil,Ferralitique,7.8,264.6,27.7,83.1,1.06,46.56,2020,389.3
1e82c98c-2beb-44ee-8e13-d68f4e74460d,Victoire Regnier,Louga,Arachide,Sablonneux,6.5,359.6,29.0,52.5,1.09,1.9,2020,663.2
2e145e6b-5cf6-45eb-a02d-c7a1a5a83fec,Nathalie Morin-Lefèvre,Louga,Arachide,Limoneux,7.4,406.9,25.8,85.0,0.84,23.89,2020,685.3
bf6f7252-51be-41fd-975a-eb2da5a4bc5d,Nicolas Boulay,Louga,Arachide,Sablonneux,6.3,227.3,30.6,31.1,0.51,11.17,2020,450.6
51e264ac-cac8-4526-b391-971afa451f5f,Michel Gosselin,Louga,Arachide,Limoneux,5.3,376.6,26.5,37.3,1.22,12.3,2020,674.9
a048720a-a4ed-46d5-871f-b659b1f8a4e4,Isabelle Guérin,Louga,Arachide,Ferralitique,5.2,474.1,28.2,65.8,2.59,1.31,2020,857.1
5d99a4fd-4934-4111-ba12-86ac8c959175,Lorraine Bernier,Louga,Mil,Sablonneux,7.2,444.3,28.1,66.9,1.23,12.41,2020,512.6
4a3b93ad-b7af-45e6-8477-1b05f984b7d4,Jules Lacombe,Louga,Mil,Dior,6.6,514.9,31.5,62.6,1.4,39.43,2020,539.8
79417795-28ed-4be9-bcf3-a1399a8266ae,Dorothée Allain,Louga,Mil,Ferralitique,6.2,330.1,29.9,88.9,1.68,13.06,2020,419.2
86b2dff5-2f3a-4efe-b97c-33b71093e1fd,Frédérique-Henriette Pierre,Louga,Mil,Sablonneux,6.0,401.6,30.7,76.3,2.33,36.89,2020,521.6
e4e49444-374b-4351-aecd-52a6cc185f51,Matthieu-Georges Brunet,Louga,Mil,Argileux,6.1,272.8,29.4,79.8,1.35,34.39,2020,433.0
73b2e077-4e06-45c2-9951-0c69fffcb779,Maryse Pires,Louga,Arachide,Sablonneux,6.9,434.7,24.5,73.0,2.53,47.21,2020,783.7
cc4ef413-67d5-4ca9-a522-dc91fb69d036,Aurélie-Michèle Bonnin,Louga,Mil,Sablonneux,5.1,255.3,23.9,48.9,1.0,15.85,2020,408.3
0c5bfcba-9aea-4d96-8054-0e73d71a2714,Dorothée Gaillard,Louga,Arachide,Argileux,5.8,328.4,29.4,47.2,2.38,43.18,2020,653.8
6dade744-31fd-4c13-b89f-0efc06f20fed,Roland Barre,Louga,Arachide,Ferralitique,5.8,470.2,28.1,83.4,2.5,37.29,2020,896.9
137fc974-68e7-46d4-8cf2-f3f112aa0af4,Laure Guyot,Louga,Arachide,Ferralitique,6.0,480.3,25.2,52.0,0.97,39.97,2020,692.4
a76210d6-7074-424f-80a1-20a1532a3508,Marianne Roy,Louga,Mil,Dior,7.2,213.7,27.9,89.7,0.7,9.43,2020,330.5
b1c1ead1-0490-4b10-8816-850bb7668628,Joseph Blanc,Louga,Mil,Limoneux,5.2,380.7,27.9,56.8,2.15,36.02,2020,511.7
52e87267-0167-4688-bfe7-a9b80e7b4f25,Yves Perrin,Louga,Arachide,Limoneux,6.1,200.0,27.8,66.9,0.61,22.03,2020,491.6
478ce54c-a130-446d-9316-dfb371675388,Pierre Neveu,Louga,Mil,Limoneux,5.2,245.6,29.3,60.8,2.09,37.62,2020,400.8
66bf1a81-cb3f-4ee3-8d0b-a05d4f9c6970,Eugène du Denis,Louga,Mil,Ferralitique,5.4,379.3,26.1,32.1,2.02,3.83,2020,574.8
6d461501-5312-479f-bd8d-d22efc689115,Noémi de la Nguyen,Louga,Arachide,Sablonneux,6.1,308.9,25.9,66.3,2.87,34.11,2020,809.5
a642ecb4-45bb-4f74-9746-e9f505f0391c,Augustin Delaunay,Louga,Arachide,Argileux,6.3,345.0,29.9,61.8,0.69,20.2,2020,584.2
e5000af9-a40c-4e21-8c35-786efd87537a,Jacques Leblanc,Louga,Mil,Argileux,7.9,271.1,29.0,59.9,0.56,19.66,2020,364.4
c6bb617d-2533-4e8b-bbdb-79d23449470f,Michèle Gonzalez-Cordier,Louga,Arachide,Argileux,7.3,307.6,26.4,89.8,2.26,14.64,2020,745.3
cad10806-b1c3-49dc-9df1-f02a3720b7dd,Richard Le Muller,Louga,Arachide,Sablonneux,5.6,341.4,25.9,57.1,0.84,44.98,2020,599.6
628bdbd7-4dc4-4635-9f02-b8d29cb939a7,Stéphanie Raynaud,Louga,Mil,Limoneux,7.4,305.7,25.6,70.1,2.92,35.62,2020,559.5
452665bf-8c96-4605-a7d9-4c4011646b99,Patrick Brun-Lacroix,Louga,Arachide,Argileux,7.7,507.2,28.1,77.6,2.63,25.68,2020,834.3
ac1c3e33-e8dc-4245-b2c2-da5dd376a7b1,Alexandria Lagarde,Louga,Mil,Ferralitique,7.4,294.0,28.4,31.6,1.09,27.92,2020,401.0
5e8812d5-a748-4822-afb8-33ad480b4e30,Eugène Laine,Louga,Mil,Limoneux,6.8,341.0,27.6,53.9,0.72,35.99,2020,422.3
3e3f3949-3ac8-4159-ac9b-2a2b7996b7da,Capucine Robin,Louga,Arachide,Sablonneux,7.3,399.1,29.5,37.5,2.56,16.19,2020,725.2
39903104-5647-4fef-b8c8-eb670235e41a,Jacqueline Pereira,Louga,Arachide,Dior,7.0,307.6,26.8,68.4,1.36,9.51,2020,666.4
96780727-7375-4f0d-8a16-eb87efb3ca2d,Antoinette Toussaint du Albert,Louga,Arachide,Sablonneux,6.5,328.0,23.4,61.1,2.67,15.55,2020,731.8
47b0369d-d18d-4a9f-b3f1-af00cedcbb5d,Valentine Mathieu-Dumont,Louga,Mil,Limoneux,6.0,228.8,30.7,80.8,2.85,12.9,2020,446.7
fac35bce-fbc6-472d-bf52-ecf1f954b995,Zacharie Legendre-Gilbert,Louga,Arachide,Dior,5.4,481.6,27.5,35.6,1.26,32.23,2020,743.9
73239ebd-497c-4320-83ee-a683541c7383,Timothée Laurent,Louga,Mil,Dior,5.5,396.1,28.6,50.3,2.06,46.23,2020,498.6
28264592-57c5-479f-a2e5-7dd8a4c0dba5,Gabriel de François,Louga,Mil,Dior,5.2,596.3,30.2,45.9,2.87,10.94,2020,736.1
20ec0eb4-77df-412a-8fb4-b10368094ada,Astrid de Goncalves,Louga,Mil,Limoneux,6.5,339.8,26.1,68.5,2.07,15.45,2020,502.1
d2868c76-578f-4591-9804-1f37f219c854,Dominique Hebert,Louga,Arachide,Sablonneux,5.9,221.5,28.4,39.5,0.68,21.07,2020,494.3
500170ee-7179-47d7-a1b5-cf104f38597e,Robert Maillard Le Labbé,Louga,Arachide,Limoneux,6.8,289.5,25.2,74.1,1.28,43.11,2020,656.2
20418dcf-73f2-4f18-b8f1-9bc202d22f38,Théophile Jourdan,Louga,Mil,Sablonneux,7.3,298.3,25.8,49.1,1.79,23.59,2020,459.6
fb59bd4f-0f8c-481f-a0a9-086c08c6eb89,Bernadette-Michèle Vallée,Louga,Mil,Ferralitique,5.4,485.0,29.8,81.8,0.63,21.2,2020,519.4
a970cf20-4503-4554-b228-cf1c569befb4,Philippe Lemaître,Louga,Mil,Limoneux,7.4,349.4,31.0,41.4,2.83,8.39,2020,566.5
a88a49c7-262e-483c-a0e2-35a969d908b1,Hugues Laroche,Louga,Arachide,Sablonneux,6.5,356.2,26.3,35.4,1.27,19.97,2020,646.8
805fe764-afd1-429d-be24-f9ba2a93e91a,Gilles Humbert,Louga,Mil,Sablonneux,5.6,471.8,29.1,46.9,1.38,30.08,2020,567.1
f2a570ba-35cf-419c-8017-79694c46ffc7,Alexandre Giraud,Louga,Arachide,Sablonneux,5.9,267.0,27.6,55.9,0.52,44.18,2020,537.6
937d0302-0944-4861-8cb6-8a19cbdb2536,Éric-Édouard Benard,Louga,Arachide,Dior,6.1,280.0,25.2,63.7,1.5,18.44,2020,600.0
6a1cda4c-086f-4c9f-96a1-73e934a497ad,Vincent Lebon,Louga,Arachide,Limoneux,6.5,424.1,31.8,79.5,2.41,31.35,2020,780.2
4b441913-c4d1-4d07-a18e-3d675c1d57ed,Emmanuel Robert,Louga,Mil,Limoneux,7.9,238.1,29.1,63.5,1.48,18.6,2020,366.4
812790cb-a15b-4a6a-b575-2d266c269832,Antoinette Poirier-Samson,Louga,Arachide,Argileux,6.5,297.9,27.0,72.8,0.61,40.3,2020,551.1
b5da0a77-987f-43a3-83a2-c289b0a62459,Robert Da Costa-Ramos,Louga,Mil,Limoneux,6.8,302.6,26.3,85.9,1.79,16.27,2020,467.7
8bc8934c-df2a-47e1-af05-e18383224438,Emmanuel-William Pottier,Louga,Arachide,Dior,6.8,353.9,26.3,61.9,1.77,35.58,2020,672.0
643eb142-b6d3-4242-8d7f-cadc0720fe53,Michelle Rodriguez,Louga,Mil,Ferralitique,6.1,371.6,27.9,65.0,2.18,39.94,2020,555.0
f4b6f29c-9914-4e15-98bb-f6fde0818c63,Émile Berthelot,Louga,Mil,Dior,6.8,330.9,26.2,64.7,1.16,36.21,2020,463.6
80fdd8c8-9c23-4702-ae2c-454d523ac297,Emmanuel Maillet,Louga,Mil,Ferralitique,6.6,303.9,29.5,38.9,2.3,34.2,2020,440.3
a625b297-0760-4904-aa42-bc7c7d9d5bd8,Georges Weber,Louga,Mil,Ferralitique,5.6,390.1,26.0,39.1,1.6,34.68,2020,522.7
32dd3cb1-9410-40e3-a8a7-ca485139eec4,Georges Descamps,Louga,Arachide,Sablonneux,7.6,357.9,29.5,72.3,2.34,26.17,2020,731.8
82b41819-f828-4d25-b9b8-b0a38031e3b1,Raymond-Franck Lemaire,Louga,Arachide,Argileux,6.6,216.4,29.1,57.6,1.28,26.89,2020,538.3
2129ca34-1bd3-4ac0-b921-718ff525f46d,Émile Chauveau de la Gimenez,Louga,Arachide,Argileux,6.8,297.0,29.1,46.7,0.98,15.28,2020,607.5
3f046731-85b9-4ff6-b5bf-ae56f48bbec6,Corinne-Danielle Guérin,Louga,Arachide,Ferralitique,7.3,288.9,24.4,49.0,2.26,17.77,2020,745.2
6b906470-a0a7-4a97-8fe1-fee94ec15d0f,Geneviève Blanc,Louga,Arachide,Dior,5.9,219.8,28.1,52.8,1.93,49.02,2020,620.8
2143fff7-2591-4671-b9af-f59875b15273,Noémi Simon,Louga,Mil,Sablonneux,5.9,370.8,26.2,50.8,1.22,22.4,2020,469.6
c443e20c-b048-4856-92ea-1f5249c0349e,Marine Marin,Louga,Arachide,Limoneux,5.6,401.1,24.7,86.0,2.57,34.96,2020,771.7
2303ab51-1f39-40dd-818e-77f60cc0ad38,Camille Pascal du Gaudin,Louga,Mil,Dior,5.7,344.7,25.6,43.5,2.17,12.03,2020,504.5
ada22f6e-7f9c-4b55-ba2c-e0383535448f,Margot-Adèle Thierry,Louga,Arachide,Argileux,7.2,297.9,28.1,30.3,0.75,27.74,2020,593.0
dbde43f9-7d40-44c4-83fa-2effce5335fb,Jérôme Bonnin du Deschamps,Louga,Arachide,Ferralitique,7.0,281.2,27.2,58.6,2.7,10.37,2020,759.7
41951e6f-bf38-48cb-a622-7805a28286f7,Georges Guichard,Louga,Arachide,Sablonneux,5.9,430.5,26.8,69.1,0.65,11.99,2020,666.8
2313c2c4-cd0a-4711-a763-a5d0945b9562,Martine Maillard,Louga,Mil,Argileux,7.7,416.9,25.7,86.0,0.94,2.3,2020,532.1
03023e2c-c50f-4be0-b122-6c3d9452e6d4,Émilie Daniel de Dumas,Louga,Arachide,Limoneux,5.6,392.4,30.9,82.6,2.37,0.96,2020,752.7
e59e9df7-a62f-457b-a54d-aae0c4a8ff46,Antoinette Mallet,Louga,Mil,Ferralitique,7.8,200.0,26.4,89.3,1.34,27.39,2020,376.0
0a180413-44c8-4915-9490-4258307df6f5,Sébastien Le Regnier,Louga,Mil,Argileux,7.6,396.2,27.6,78.5,1.67,16.87,2020,542.0
a6409b0a-8811-4a92-910d-01b8422d328e,Virginie Ribeiro,Louga,Arachide,Limoneux,7.2,379.7,26.8,77.4,0.54,28.61,2020,622.9
6468d81c-faa8-4fcc-a060-9d27a2aaf51d,Madeleine Deschamps,Louga,Mil,Ferralitique,6.8,356.9,27.7,79.6,2.1,26.01,2020,487.1
a65e1e57-2ccb-40a5-8e76-1269c8e8610b,Thibault du Charles,Louga,Mil,Limoneux,5.6,443.4,28.5,86.1,0.85,0.84,2020,478.5
984ae3dc-3403-4b67-a9e7-eea961dcc38b,Élodie Maillard,Louga,Arachide,Limoneux,7.3,377.0,27.2,64.9,2.89,28.86,2020,776.9
06d7ab98-fdf8-4533-8825-3f8acd14c238,Alexandrie Allain,Louga,Arachide,Sablonneux,7.1,311.0,27.1,57.9,0.66,8.41,2020,578.5
a64dea8b-c616-41a7-a5b5-0b82896c3d33,Gilbert Diaz,Louga,Arachide,Limoneux,7.1,381.6,27.2,52.1,2.1,11.43,2020,793.7
ae0edd6b-2fab-4137-a373-a767a6c74654,Thibaut Seguin,Louga,Arachide,Dior,5.5,373.2,32.2,52.4,2.37,35.25,2020,766.8
7b148191-7b9f-43d9-aa68-d985ae9398a7,Sébastien Samson,Louga,Mil,Dior,7.3,419.7,27.3,82.4,2.2,4.55,2020,575.2
a7da5a9b-15d1-47dc-ae33-775c0ca5d238,Richard-Christophe Delorme,Louga,Arachide,Sablonneux,5.2,446.1,27.2,79.7,1.91,45.19,2020,736.3
88cf35b8-b87d-4bbc-b7e7-3ebb6e143b00,Gérard Millet,Louga,Mil,Ferralitique,5.5,200.0,26.0,37.0,2.64,10.67,2020,452.5
f4c8bb27-8ce9-4d7d-abd0-a8469f5b25a4,Louis Hebert-Gérard,Louga,Mil,Sablonneux,7.7,200.3,27.3,57.2,1.61,25.91,2020,380.8
c022df79-becd-4525-960f-e7bef02a9cc8,Pauline Bonnin de la Poulain,Louga,Mil,Limoneux,6.7,351.5,31.4,73.4,2.18,20.1,2020,507.9
158ed203-c933-420c-9521-9bea9d931a7a,Patrick Lévy,Louga,Mil,Limoneux,6.7,376.2,27.6,72.0,0.61,27.29,2020,407.4
0547bd31-0de7-4bed-8920-155209447301,Pauline Vallée,Louga,Mil,Limoneux,8.0,416.4,23.6,54.5,1.68,38.56,2020,606.0
619f02ef-a5f4-4d0b-8afc-4c996ab87baa,Maryse Pascal,Louga,Arachide,Ferralitique,6.1,368.8,29.5,82.2,2.73,45.38,2020,752.6
bef4911f-aed4-4a37-816a-79e5cbbbfb75,Sabine Philippe,Louga,Mil,Argileux,7.0,231.7,30.3,89.6,1.37,19.96,2020,347.1
7f02fd58-731d-468b-bdd2-65978af0804b,Augustin Faure,Louga,Mil,Limoneux,7.5,377.1,27.2,57.8,2.39,36.1,2020,554.7
1616deda-75be-4a80-84c9-e8ac1abb5e3c,Anouk Gauthier,Louga,Arachide,Limoneux,7.5,400.6,32.5,39.3,1.12,9.83,2020,666.1
559b4180-62ed-4ba7-bbf6-41af0a7f224a,Aimé Brunet,Louga,Mil,Dior,5.1,364.5,28.5,76.0,2.15,44.25,2020,481.5
06192074-8933-454b-824c-9a49f8cff622,Constance Vidal de Lambert,Louga,Mil,Ferralitique,5.2,313.3,26.3,65.9,1.98,35.31,2020,459.8
9d608969-97a0-45e6-9dc0-bf2903cef513,Luc Julien-Descamps,Louga,Mil,Argileux,6.2,416.4,26.3,75.3,1.09,38.92,2020,480.1
14e393b5-4d46-4031-b5db-f0ae6d7aca06,Marthe Vallet,Louga,Arachide,Dior,5.7,355.7,27.0,49.1,2.79,30.1,2020,803.0
dfb0694e-7790-4c5c-9905-4a677cd80add,Frédéric Jourdan,Louga,Arachide,Dior,5.7,388.3,28.7,43.3,2.69,15.37,2020,732.0
0ad96534-ae4b-4383-92dd-b5f20a7eb6e9,Audrey Pierre,Louga,Mil,Ferralitique,6.9,433.0,27.0,32.8,1.57,17.55,2020,560.7
dc2737f7-6efc-414a-a473-e673906915e3,Alfred David,Louga,Arachide,Ferralitique,7.4,328.4,26.0,54.5,1.3,15.34,2020,603.2
6dd58b0c-7652-448c-9d49-9bceef8f16f6,Honoré Perez,Louga,Arachide,Argileux,5.7,314.5,28.8,78.3,1.06,45.78,2020,593.7
33b0bf88-63c4-4e37-8aea-d443753f8825,Émilie Besnard,Louga,Arachide,Argileux,6.7,410.6,26.2,45.3,0.84,16.85,2021,607.0
9423309c-6e22-4191-b6f5-05824d21a1c1,Raymond Ribeiro-Leleu,Louga,Arachide,Argileux,7.5,419.6,30.7,33.1,0.73,19.17,2021,628.0
cdfb89e6-6548-48de-83d2-ba6ca821a3af,Jacques Evrard-Godard,Louga,Mil,Dior,7.6,383.1,31.8,73.5,0.97,28.16,2021,425.5
8e70c022-7fd8-4db6-88a7-11481260be8c,Constance Duhamel,Louga,Arachide,Argileux,5.9,288.1,25.5,86.2,2.77,48.12,2021,686.4
4a474aa4-fcba-4225-a551-4468a295550d,Frédéric du Adam,Louga,Arachide,Argileux,7.7,207.7,31.0,53.8,2.24,12.35,2021,569.5
29101c59-a3bf-40f2-9fa6-3996e185e9a9,Julien Costa,Louga,Arachide,Limoneux,6.1,402.3,27.9,48.5,1.83,18.3,2021,770.5
7d8bcaed-f418-461e-8593-1d261c8101f5,Christophe Guillon,Louga,Arachide,Ferralitique,5.3,372.4,25.7,75.7,2.95,16.35,2021,782.2
8e8b9f73-59a2-4766-9d14-3b6c9b9cfe82,Pierre-Emmanuel Martins,Louga,Arachide,Argileux,6.2,545.7,28.3,74.5,1.91,1.3,2021,849.6
a71199ea-8564-4a1a-9c30-93058153ff72,Zacharie-Benjamin Bertin,Louga,Arachide,Argileux,5.9,358.8,29.5,52.8,0.99,41.75,2021,607.9
af02d29e-2d0f-414b-a878-b747dbe507ee,Pauline Pons,Louga,Arachide,Ferralitique,5.8,388.5,28.4,57.6,2.55,36.77,2021,758.8
f1929883-a6ff-4b45-8fbf-ab41bcabe406,Denise Raynaud,Louga,Mil,Dior,7.2,286.8,28.9,89.4,1.72,47.88,2021,438.1
d923e055-6fed-4899-aa52-cf4757180b9b,Pauline Didier,Louga,Mil,Sablonneux,7.8,500.6,30.7,54.7,2.17,42.21,2021,570.0
d13b0e26-a8f4-4f88-b7a2-e8d073eb571c,Audrey Mendès,Louga,Mil,Limoneux,5.0,477.5,27.0,33.6,1.76,32.07,2021,635.4
5ca6640b-fbd0-41db-b075-4b752646e3b3,Honoré Joseph,Louga,Arachide,Dior,7.0,270.8,27.7,63.1,0.54,1.09,2021,524.7
bb4bef81-c8e9-4165-8371-028cc0e93fe0,Pénélope Maillot,Louga,Arachide,Dior,6.6,354.5,30.2,78.8,1.22,33.86,2021,650.9
549b68aa-bbeb-4ba8-b491-6c67a258c896,Constance Guillaume,Louga,Mil,Argileux,5.3,214.6,31.1,44.5,0.74,31.18,2021,309.2
a2ccc037-7940-4ffb-a63b-4715cfdffeaa,Laurence Rémy,Louga,Arachide,Limoneux,5.8,337.4,27.1,87.6,1.49,23.22,2021,624.8
357ce5b9-8ab9-4f78-acbb-fa43be72d770,Alphonse Guérin,Louga,Mil,Sablonneux,5.9,269.0,24.7,69.2,2.57,42.98,2021,533.2
8588dfdc-eccf-4dd6-8ab2-f0bd57413df7,Éric Tanguy Le Schneider,Louga,Mil,Ferralitique,6.2,415.9,28.1,33.4,1.44,0.97,2021,488.2
fba155b4-2c43-44dd-a110-e33d9ceeea06,Simone Roux,Louga,Arachide,Limoneux,7.5,246.8,25.4,64.0,2.11,42.97,2021,601.2
3306aebe-1dbc-410e-88b2-bbd23fd7e0b5,Emmanuel Gautier,Louga,Mil,Dior,5.7,323.1,31.3,58.5,2.75,2.8,2021,463.2
e2170665-b9c0-4a76-9fa0-35e706585811,Adrienne Chrétien-Peron,Louga,Arachide,Sablonneux,7.7,329.2,25.0,40.8,1.91,42.6,2021,642.0
4487f999-0c21-4a72-a683-b7de73cb634c,Timothée Navarro,Louga,Mil,Ferralitique,6.8,330.3,27.5,85.7,2.38,15.31,2021,526.6
781e0ceb-d674-46e8-ad60-f6ee3897b4f1,Sébastien Marchal,Louga,Arachide,Ferralitique,7.0,200.0,27.9,75.3,1.85,7.43,2021,615.1
3e7c1659-9eb4-42d3-926c-c7293cecfab3,Victor Le Lombard,Louga,Mil,Sablonneux,6.5,331.5,29.4,35.9,2.94,11.99,2021,499.3
e8702202-b578-47d5-9faf-54303261bd26,Odette Payet-Richard,Louga,Arachide,Limoneux,7.9,497.9,30.3,77.0,1.32,22.8,2021,698.2
718915cf-6507-4e10-a944-c2d1c353d7ff,Gérard Guérin,Louga,Arachide,Ferralitique,6.3,328.5,25.8,35.1,2.2,31.12,2021,749.3
cb63db5c-6733-4265-85a6-e993e965e6d8,Océane-Astrid Thibault,Louga,Mil,Argileux,5.2,555.9,28.1,74.4,0.89,16.18,2021,529.7
8d0cc726-6d10-4a68-a965-985a9ed90971,Monique Guichard,Louga,Mil,Limoneux,7.8,351.1,28.0,36.1,1.61,4.82,2021,477.7
149d42f3-1d2d-4250-b3ef-b30cf9fbf4a8,Arthur Benard,Louga,Arachide,Dior,5.3,365.8,27.7,35.6,0.72,30.1,2021,583.1
d880d0cc-32b2-47d8-bd8b-97f752eb154e,Suzanne du Pinto,Louga,Arachide,Sablonneux,5.0,304.1,26.9,73.5,1.53,28.2,2021,681.0
b6e3c820-88ef-448a-93ee-7c257dc16ed5,Théodore Ollivier,Louga,Mil,Ferralitique,6.7,347.4,26.9,40.2,0.92,13.81,2021,430.2
384d3aad-a8a3-45e2-8594-04a074f3250c,Frédérique Garnier,Louga,Mil,Ferralitique,5.2,293.0,28.2,48.0,1.59,39.24,2021,429.9
